id	document	label
8949797	사는게 힘들때 보고나면 행복해지는 영화 ♥ 잭니콜슨에게 베트맨에서 똑 떨어진 정이 다시 찰싹 붙게만든 영화 ㅋㅋ	1
8891237	재밌긴한데코빅치면현재순위나오면좋을거같아요	1
9028785	이 영화를 지루하고 재미없다고 생각하는 인간이 있다면 그는 OO중의 상OO이고 자신이 돌대가리임을 인증하는 거임. 정상적인 사고의 사람이라면 10점은 그냥 찍는다. 명작이 그냥 명작이겠냐... 이 영화는 시대와 인종을 초월하는 인생 그 자체임.	1
10180720	꿀잼입니다 봐야할영화 ㅋㅋ	1
5297621	아날로그에 대한 아름답고 인간미 넘치는 향수 ^_^	1
10178951	다시 돌아온 빈디젤과 폴워커는 이영화를 명작을 만드는 시작이 되었다. 이편은 단연 터널씬이 압권이다.	1
10259822	여친하고봣는데 좋았어요	1
2544848	그 어떤 영화보다 자유의지가 강렬한 영화	1
5425479	재미있게 잘봤습니다 역시 고수희씨 영화라 기대하고 봤는대 명불허전 멋지셧음	1
9211268	멋지다. 보는내내 긴장과 스릴..! 꼭 봐야할 영화.	1
9850840	좋아요. 나만 당할수는 없지요	1
1221594	연기자의열연....흥행실패로 우습게보지맙시다...강추영화	1
7510685	좋다 ㅡ같이나눠먹으려고 도시락을 사수하려는 훈훈한친구들과 선생님과의 눈치싸움 재밌었다~~ 도시락안가져온다고학교나오지말라는거랑스탠리같은애들이 인도에많다는사실에ㅠ 별점9점줌	1
956456	박영선 올인~	1
10177710	고3인데 박보영보는맛에산다	1
256405	사실적으로, 흥미롭게 그려냈다. 피어스 브로스넌 멋지네..	1
839983	역의 캐논	1
9944729	이게 왜 7점대냐 ㅋㅋ 갈베들이 잔인하다고 적게 주나보네 최민식 진짜 연기 지린다. 우	1
6457419	내 인생 단 하나뿐인 최고의 작품!	1
9747673	눈물은 나지않지만 왜 ..외롭고슬픈지	1
9904108	개성있는 설정으로 부담없이 볼 수 있는 로코:-)	1
4937608	좀 유치한 면도 있지만 나름 훈훈하고 재밌다. 간만에 꼬박꼬박 챙겨본 드라마^^	1
6386155	멋있다 ㅋㅋ 통쾌함	1
9530309	마지막 대학4년생의 말이 압권이다.저는 편부모에서 힘들게 살아가는 학생입니다.오렌지족, 야타족들에게 불만이 생겼고이제는 지존파에게 불만이 생겼습니다.그러나 저희같은 젊은이들은 다수이고 그들은 소수입니다.너무 걱정하지마십시오.	1
6353476	정말 기억에 많이 남은 드라마. 지성씨의 눈빛연기는 정말 최고	1
3441490	장르가 무협인데, 와이어/과장액션은 당연하지. 욕하는넘들 시네마천국이나 보러가라	1
9288815	진짜 풋풋하다. 어릴적 90년대만 해도 이런 풋풋함이 사회 곳곳에 남아 있었는데. 옛 생각 나게하는 좋은 영화다	1
4666453	내가 고3 시절 겨울에 봤던 영화	1
7285533	구웅?우웃	1
3792188	윤하빠돌이입니다.	1
8574788	어린 아이들에겐 딱인듯!	1
8832085	잼있어요ㅋㅋ드디어나이를먹었군욬ㅋ	1
9075744	열자까지 쓸 필요가 없다 최고다	1
1364297	헐리웃에서 제시하지 못한 건강한 관점을 일깨워준 최고의 영화!	1
7772926	블랙코미디가 먼지 알수있는 작품.모든게 좋았지만 라스트씬이 아직도 기억남.	1
3018842	홍금보가 진짜 불쌍하게나오지만 그래도 마음이 따뜻해지고 재밌게 봤음...	1
9303552	감동을주는 드라마 이런드라마가 또나올까	1
10113137	어떻게 이영화가 6점대란말인가... 평균8점대영화ㆍ인데...	1
4104301	진짜 의외의 수작이다...몰입도가 높다...	1
6826477	<세라핀>에 이어 이번에도 역시 유럽영화의 진수를 보여주시네요~good^^	1
7185720	인간미 넘치는 영화...... 글고 울가족 모두가 보조출연하여추억이 담긴영화 ... 다시보니 그때 그 추억이 떠올라미소짓게 하는 영화 .. 포레스트검프 선배영화^^*	1
8300550	주인공과 역활이 잘맞았어요	1
8606764	병태야 괜찮아 너에게는 젊음이 있잖아	1
9895490	지상이와 리타 덕분에 블러드로 월화를 행복하고 즐겁게 보냈는데~~~	1
9303764	정말 영화와 제목이 이렇게 잘 어울리는 영화가 또 있을까. 어릴적 토요명화에서 보고나서 며칠동안 가슴설레였던 기억이 아직도 생생하다. 외계인의 존재를 너무나도 아름답고 경이롭게 표현한 스필버그의 초창기걸작.	1
1974837	내 생애 최고의 영화!	1
9443159	96년 설날에 이 영화를 mbc에서 해줬는데...엄청 배꼽빠지도록 재밌게 봤던 영화였음 ㅎㅎㅎ	1
9152363	후속작은 더이상 나오지 말길.	1
8606416	정말 멋진 스포츠 영화. 10점	1
9396910	마지막 10분은 3시간동안 이 영화를 지켜본 이유에 대한 답이 된다. 사랑만으로 모든 걸 극복할 수 있는 것은 아니지만, 그 순간만큼은 그 가치가 있었으리라. 어찌되었건 말이다.	1
119787	ㅠㅠ 다시 보고 싶다..	1
4146044	코메디 장르이지만 현실감이 있어서 인지 끝까지 보게됐다.	1
7684755	재미만 아닌 아이들 감성에 맞춘 서정적인 영화!! 이런영화가 많아져야 한다~~~울딸은 넘 만족^^	1
7805063	짧아서 아쉽지만 여운이많이남는드라마 보고있는동안 너무즐겁고 힐링?이된달까?	1
9429719	사진좀 퍼갈게용ㅎㅎㅎ	1
75351	나카마 유키에의 끝내주는 연기 보다가 심장마비 걸리는줄 알았다 ㅎㅎ	1
6690926	앤디맥도웰의 돌고래 소리 ㅋㅋ	1
3204712	평점이 너무 낮다..한8점정도 줘야 되는것 아닌가?진짜감동도 있고마음에든영화였다	1
4651520	스릴러 매니아로서 한국영화의 승리작이라고 까지 표현할 수 있는 최고의 영화	1
1341839	정말 인상적인 영화였다... 안 보신분들은 꼭 보시길...	1
6150693	조나단 리스 마이어스 ♥	1
7471697	음.. 처음에는 왕따에 대한 이야긴줄알앗는데 알고보니 뜻 깊은 영화	1
1405968	후반들어 법적공방과 반전은 이영화의 묘미.	1
9420105	너무 울면서봤네요 수영 때문에 너무울고 감우성씨도 잔잔한 사랑으로 마지막까지 가슴벅찬 사랑을 보여줬고 푸른이 연기 너무잘해요 그리고 전 출연배우들 모두 연기를 너무잘했어요 아주 가을동화이후로 이랗게우어본영화는 첨입니다	1
9381167	이런 비주얼 쩌는 다크히어로를 봤나,, 리부트해라 당장!	1
9087168	그 둘을 따라 도쿄 거리를 걷고 싶다...	1
6349963	기억에 확남는 영화	1
9022564	예에 예에~ 늦었지만 올만에 다시보면서 평점을♥	1
6902463	걸작.	1
1177202	지천명이란 게 꼭 나이를 먹어야만 아는 게 아님 것으로...	1
4649132	난 1편을 생일에 보고 2편도 생일에 봐서 꽤 재미있는듯?	1
7845476	거참 방송나가는대로보시면되지 조작이란단어를굳이쓰면서디스할필요잇나요	1
435675	엔딩크레딧이 올라가는 순간 영화는 다시 시작된다.	1
3833338	짱!!!!!!	1
3808519	최고죠 ㅋ	1
7724710	내 인생의 영화 중 한 편. 생애와 나에 대해 돌아보게 만든다.	1
8926656	언제봐도 눈물나는 영화엄마보고싶어짐	1
10143839	낮은평점이 이해안됨. 리메이크 같은데 오히려 훨 나은듯.	1
9786966	이 영화가 개봉했을때 팜플랫만보고 3류 B급영화인줄 알고 보지 않았던데 정말 천추의 한이다영화가 반전될때마다 내 감정도 같이 반전되는걸 느끼면서 소름돋게 봤다영화라는 예술을 확실히 느꼈다ㅅㅂ 대박	1
9131527	마음을 울리는영화 영화에 비해 평점이 너무 낮다	1
6700266	이렇게 잔잔한 감성이 맘에 든다	1
8899076	배우를 잘 쓴 듯. 보는 내내 웃었다. 주원과 김아중의 캐미가 제일 맘에 들었음!	1
4391735	울집 띠리비가 후져그런가... 대형스끄린으로 보니 완존 딴작품같으이^^	1
2638276	가장 좋아하는 영화	1
7932948	고난과 역경을 넘어 자신의 길을 가는 주인공이 존경스러울 따름	1
7570031	이조녁짱	1
8384877	전작보다 더 치밀해진 액션과 코믹요소들. 흥미진진한 스토리	1
9831566	이와 비슷한 한국영화들의 장면들을 이곳에서 모두만날수있습니다	1
7052687	사람들이 박수쳤던 환호했던 이유 ^^	1
9332492	넘제밋어요ㅋㅋㄷㄷ오ㅢ?우	1
5177709	뻔한거따질꺼면영화왜봄?	1
7010063	아... 최고다	1
7586225	화이팅	1
9689661	광복절특사, 선생김봉두와 더불어 차승원표 코메디 3대 명작중 하나죠..	1
5174479	더 심슨~!	1
8562299	삶속의 작은 일탈, 비로서 느끼는 행복	1
8484817	소지섭 공효진은 커플이다	1
5952364	모녀끼리 보면 더욱 좋을 영화	1
83129	영화 잘봤음...영화나 책을 볼때 어떤시각으로들 보는지..왜 실패작?	1
8549745	평점이 너무 낮아서...	1
341501	어린이와어른세계를 대비시켜 말해줄려는의도가 멋지다.	1
3813359	안 지루해요	1
1706376	여배우들 때문에 *-.-*	1
9673256	뒤늦은 리뷰! 재밌었어용~~	1
7749671	너무재밌었고 아직도기억에남는...	1
5866900	공산사회주의의 잔인함을 느끼게 해주는 영화 북한에 비하면 암것도 아니지만	1
5566966	멜로부문 단연1위 드라마	1
7869029	진구의 비밀도구 박물관	1
8394201	인간을 보여준다. 욕망, 탐욕, 이기심, 고독. 그중 고독이가장크다.	1
8814874	많이 알려져 있지 않지만 진짜 긴장감 넘치고 결말 또한 충격적인 영화. 팀 로빈스의 악역 또한 신선했음. 한 남자 바보 만드는게 아주 치밀하고 조직적임.	1
7073379	아ㅠㅠ진짜펑펑울엇따....ㅠㅠ너무너무슬프다 려원최고예쁘닷!!!!!	1
7956327	마이너한 사회적 금기의 소재를 극한으로 살려낸영화... 배우의 천재적인 사이코 연기와 지루할틈이없는 빠른전개, 생각도 못한반전시작부터 끝까지 눈을뗄수가 없는영화다.이런소재로 이렇게까지 의미를부여한 영화가 얼마나 있을까 근데 감독님 아역배우는 어떡해요	1
8679924	여러가지를 남긴영화 한가지는 분명하다 현재에 충실하자 과거를 되돌릴 순 없다. 아놔 매즈 미켈슨 땜에 잠못 이루겠다 너무 매력 터짐 사랑해요 매즈 한국에 와주세요 매즈 내한 기원 만만세	1
9750234	우베볼거라 에효 이러면서 시작했는데 겁나 재밌네요	1
3650628	용돈좀	1
9972553	마지막장면은 어떤 영화에도 OOO않는다	1
8217918	괜찮은...영화였다고 생각합니다. 지루하지 않고 흥미진진했고, 영화가 길지 않아서 지루한 부분들이 많이 없었던 것 같고... 이야기 자체가 흥미로운 구조로 되어있었고, 맨 마지막에 반전부분도 재미있었어요.	1
4610725	바닷바람을 타고오는 허밍, 그것 하나만으로 영화를 가치는 빛난다.	1
5834031	잊을 수 없는 명작.	1
6357436	뭔가예술적인분위기가마음에든다.	1
10102041	절대다수의 절대행복 절대다수의 절대행복	1
4092376	촬영장 옆 건물 창문사이로 보이는 패가 생각나는 영화.	1
6830743	배트맨 최고의 영화는 그래도 2다	1
9081381	평점이 왜이래;; 너무너무 잘 봤어요~	1
10063854	십점안주는게 이해안갈정도의 명작	1
3371057	이 영화를 놓치지 안아서 정말 다행이다. 꼭 보시길.. 정말 강추합니다.	1
276984	요거.. 시리즈 나오면 좋겠는데...ㅎㅎ	1
5504055	모든 배우 최고의 연기와 스토리, 감동적인 영화...	1
9478285	역사를 소재로한 토크에 개성있는 각종 시도들이 현대에 맞게 매우 재밌습니다. 앞으로 쭉 그날의 순간들을 보여주며 역사의 교훈과 이야기를 알렸으면 합니다.	1
9469983	완전잘봤어욤~콘서트생각도나고넘좋았어욤><	1
6747891	친구랑 아무 생각없이 본 영화...신의 퀴즈의 류덕환이 맞나싶은...멋진영화이고 재미는 보장	1
8781909	단순한 액션물을 예술영화로 승화시켰습니다. 좋습니다.	1
5238411	여기서 나오던 이일웅씨가 진주햄 소세지먹으면서 연기하던거 지금도 기억남	1
7445013	몇년이지나도자꾸생각나는영화	1
10017557	봐도봐도안질림ㅋㅋㅋ	1
1586108	악과 악의 대결	1
9756911	지하철에 울려퍼지는 첼로 선율처럼 위태로운 그들의 이야기	1
4556251	초반이 좀 지루하지만 중반 이후 몰입되면서 재미나다	1
8803055	진짜제가젤좋아하는드라마에요완전진심재밌어요진심이런거또생기면좋겠다	1
6162411	구성 쪽은 쩜......ㄷㄷ 그래도 연기력, 공감에서 팍팍 줍니다잉	1
2131695	스무스하게 빠져든다...배우.. 감독 다 잘만든것 같다	1
9198414	지영누나 덕분에 이 영화를 봤어. 대박ㅠ 나만 당할수 없지. 니들도 봐라.	1
9425833	훌륭한 축구선수가 되려무나. 항상 응원할께	1
9386533	예고편만 봤는데 암이 낳았습니다.	1
4445208	진짜....대박 허허허허 게일이 너무 멋있었다 랜디도 귀여움 허힝	1
9876887	재미있습니다~믿고보는 국영방송의대하사극	1
3033244	어렵지만 그래도.. 생각하면서 볼수 있지요!!	1
9240287	그리고 삶은 계속된다...진짜 그런 영화. 그저 뭉클...	1
850689	좋은 영화. 음악도 멋짐.	1
8371187	더지니어스2 보다 훨났다	1
9517904	정말 박중훈은 이런 연기에 딱이다. 게임의법칙에서 본 연기를 다시 본거같은 이 느낌. 웃기기도 하고 감동도 있고, 무엇보다 엔딩도 너무 맘에 든다. 박중훈 앞으로도 이런 캐릭터 영화 또 찍었음..하는 개인적인 바램이 있다.	1
8624002	우워우워우워우워우워우워워워워	1
10190973	90년대 끝자락에 남긴 이명세감독의 최고 전성기 영화가아닐지... 나이가 들수록 보이는게 연출 지금도 놀랍구나. 이것이 관록이다	1
8095797	이거 재미있네요. 스토리와 액션 모두 좋습니다. 캐스팅 또한 화려하고 무엇보다도 역시 임청하 누님은 이 영화에서 나오는 카리스마 , 여성미, 애절함을 모두 갖춘 캐릭터의 분위기를 잘 살리시고 너무나어울리십니다. 갑중의 갑!	1
8619158	내 생에 본 전쟁영화 중 가장 실감나고 재밌는 영화였다	1
3056662	정말 너무 재밌던 영화.. 하나하나공감가는 주옥같은 영화였음.	1
4616265	등장인물 모두 정말 정말 예쁘고 사랑스럽다^^ 흐믓해지는 영화~	1
9621767	사실 우리가 필요한 건 진심어린 사랑이었음을 뒤늦게 깨달았을 때의 절망	1
7726562	평점이 낮아서 올릴께요 ㅎ	1
296697	정말 후회하지 않으리라.	1
7228006	난 네가 기뻐하는 일이라면 뭐든지 할 수 있어~	1
7187703	감동적임 마지막ㅇ	1
7800803	진짜 무정도시 최고의 드라마예요.ㅠㅠ 결말을 너무 슬프지만 최고엿습니다	1
7033029	우아 북한인줄알았는데 연기참잘하네요	1
8087597	맑은 음악과 진실된 삶에 감동이 북받쳐 오른다.	1
6338878	안귀여운 캐릭터가 없음ㅋㅋㅋㅋ요새 우울할때마다 보는 치유 드라마!	1
10129472	와... 아무 생각없이 보다가 간만에 최고	1
3914119	혁명가들의 새로운 시도, 그리고 놀라운 성취	1
5391073	재미있습니다! 마지막에 좀 끄는게 답답했지만서도...그거 제외하면 최고!	1
8062301	진짜 재밌네.ㅎ 요즘 이런영화 안나오나..ㅋ	1
2791142	길지만, 확 오는 순간이 있는, 그때부터가 지금이 되는,	1
8293704	난 왜 여태 이런 영화가 있는지도 몰랐지?재밌다	1
8705240	지난 사랑에 가슴아파하는 사람이라면...또한번의 진짜 사랑을 찾고 있다면...내내 눈물이 멈추지 않는 영화!	1
9691717	누구나 똑같은 고민을 하네요.	1
5524642	진짜진짜진짜재미..ㅜㅜ	1
10215982	재밋게 잘 보고왔어요 담편 기대~~~^^	1
9182575	마지막 엔딩 장면의 BGM은 보는 이들을 하여금 압도한다. '파'라는 부제목을 가진 만큼 파괴적 힘을 가진 전개. 에반게리온 신극장판 시리즈 중 가장 전개가 잘 된 시리즈였던 듯.	1
3498185	통쾌하다. 장면들의 이어짐,캐릭터 구성 더없이 멋지다.	1
8246760	인도를갔다온 사람에게는 추억을 되새길수있게해주고 인도를가보지 않은사람은가보고싶게 만드는영화.	1
5976249	린 타로 감독 팬인데 조카랑 같이 봐서 더 좋았어요. 역시 아이들에겐 펭귄이 대세!	1
8601427	B급 영화의 레전설!!!	1
9992036	제가 초딩시절 이 드라마를 봤었는데 그땐 상꼬마라 뭘 몰랐지만 요새 갑자기 생각나서 정주행하고 있습니다.정말 배우,스토리,ost,분위기 뭐 하나 안빠지는 드라마입니다.	1
5849297	잔잔한듯하면서두 나름 흥미롭게 잘만들었는데 흥행을 못한게 아쉽네..	1
7556586	잘만든 작품은 장르불문하고 시대를 넘어 빛을 내뿜는다. 거장은 괜히 거장이 아님을 보여주는 굉장한 수작.	1
3044111	약 4조 원의 재산을 소유하고 있는 것으로 추정되는 아놀드의 영화	1
6944110	엉터리 줄거리 마음에안들어	1
8788121	힘들지않게 너무 편히 볼수있는영화~	1
7780118	오랜만에 아이들에게 유익한 애니메이션을 봤네요~	1
3281316	브루스윌리스표영화..예전에 재밌게봤음.	1
8481536	엑소의 쇼타임~! 짱~!b	1
7824440	전쟁영화 안본거 없을정도로 봤는데 이 작품이 10위권에 드는 작품이다, 플레툰보다 잼있고 스케일도 크다, 단지 너무 길다는게 전쟁영화가아닌 잼있는 작품을 기대하는 사람들에게는 메리트가 없지않나 싶다	1
4869348	국내 상영관 2개라는 것이 충격적인 현실..	1
2904756	존나게 무서웠다. 존나게. 진짜 존나게. ...간만에 제대로 밤잠을 설친 영화였다.	1
3109456	나중에 내 아이가 산타를 잊어갈때쯤 꼭 같이 함께 보고싶은영화 크링글씨 고마워여^^	1
6927695	아이들에게서 배웁니다 .삶이란 무엇인지	1
9334063	아주재미있었요그리고로봇이못생겨습니다	1
1440170	자유의, 자유에 의한, 자유를 위한 세상	1
5648460	우리나라 국민도 함께 봐야 하는 감동의 영화 !	1
10019334	주인공 여자 진심 명치때리고 싶은 위대한 영화	1
7877256	아버지가 돼서 이 드라마를 보니 눈물이 난다.	1
9367511	무려 제시 아이젠버그!!! 일부러 극장 찾아가서 본 영화. 훈훈하고 기분이 좋아지는 영화	1
7416658	까막파 정말 웃겨 근데 내용은 감동적이네요	1
1734304	브렌든 프레이저의 풋풋하고 귀여운 모습ㅋㅋ정말 재미있다ㅎ	1
9275270	재밌는데 평점이 낮은이유 대체 뭐냐	1
7343907	정말 간만에 즐거운 영화였어요!!^^	1
5194339	색감, 배우들, 장면 스토리 다 좋았습니다~	1
10107200	시저 그만하고 노무현합시다!	1
8116838	지금까지 살면서 드라마보면서 운적은 처음이다.. 이번 여름에 너목들안보고 이거보길 잘했다니까 덕분에 하루하루열심히 살고있습니다! ^^	1
10226869	오정세랑 이시영은근캐스팅 잘한듯 아무생각없이봣는데 재밋게봤네용ㅎ평점낮아서 10점줌 마음속의평점은8점 이상입니다	1
9804318	이것으로명확해졌다. 네이버 평점은 x나 믿을게 못된다는걸. 깊은영화엔 되도않는 개똥철학을, 얕은영화엔 후한평을, 아! 이런?한국 관객이 나는 매우 자랑스럽다.	1
6417699	아. 한국에도. 드디어. 이런 영화가. 재밌게 잘 봤어요! 와우와우. 추천	1
7558284	유정현,강용석 톰과제리같아요~재방으로 또보는데 완죤 웃겨요~ㅋㅋㅋㅋ	1
9754895	도라에몽은 스토리 개연성,등장인물 개성 등이 돋보이는 명작입니다. 다만 아프리카 탐험 극장판이 나오기 전까지만 해도 삽입곡은 상대적으로 약한편이었는데 이번화에선 삽입곡도 아주 좋네요. 정말 대박입니다.	1
1240681	그 재치있는 입담..(우산으로 똥침하고 확 펴버린다 ㅋ)	1
7182967	이에모토가 스토커고 이에모토가 범인이하는 버전의 영화 가 있다는데 정말 궁금하네여 그버전에서는 이에모토가 미키짱 집에 몰래 들어가 스토커질하는데 미키짱에게 들커서 창고에 들어 가 있다 불을 질러 미키가 죽고 마지막에 ''아프잖아 미키짱'하고끝	1
10117917	역대급 명작 말이필요없다 이런 학창시절 보내고 싶다	1
8665078	사랑이란 생각을하게 만드는 영화 베드신같은거때매 평점이낮은거라면 너무안타깝네 그냥 베드신을 넣지말았으면아쉽다	1
9646951	스토리 CG 둘다 좋았다 유치할줄알았는데 재밌다	1
7457805	최고영화!! !짱!!	1
10086987	한번보고 두번보고 세번봐라 짱이다 근데 결말이 조금 아쉽다진구랑 류승룡 연기는 역시 bb	1
8215530	감동이에요 잘봤습니다	1
9785553	정말 내가봤을때 내가 15년살아오면서내인생에 의미를 갔다주는영화는 이 영화뿐이다 삶의 의지를 불러주는뜻 깊은 영화	1
9419394	우주에 관해 관심이 많은 저로썬 이영화 정말 최고네요 몇번을 봐도 또보고 싶은영화입니다.	1
31708	난 독특하고 괜찮은데..	1
4263673	전 오늘썜이 보여주셔서 봣는데 헌트리 (?) 넘멋있엇다능 ㅋㅋ	1
9927164	볼만했습니다 ㅋㅋㅋㅋ	1
7696724	최수종 최고	1
8655954	루즈한감은잇지만..보는내내 래빗이넘안타까웟음..하지만이영화는 마지막10분으로 끝나는듯..다시앞부분돌려보고소름이쪽끼치네	1
7673879	무지제미잇어서 또볼려하는데 파일이없어여ㅠㅠ	1
5097051	영화 메니아 였던 나에게 지금까지도 내 인생 최고의 영화를 꼽으라면 주저없이 레올로를 꼽겠다..	1
8134722	연기도 좋고 영상도 예뻤다. 특히 마지막 드럼치면서 발표하는 장면이 깊이 박혔다.	1
5473407	같은 상처를 공유하기에 부담스럽고 피하고만 싶은 어머니, 가족이란,,,	1
9849661	울 아들과 봤는데 너무 재미있어하고 또 보고싶다고 하네요. 제가보는데도 영상도 예쁘고 스토리도 흥미진진하고 무엇보다 교육적으로도 좋은것 같네요	1
8335645	우리나라에서는 1월1일 7시 일부메가박스에서만 상영했어요..단1회만 상영해줌 ㅜㅜ;	1
9412228	고비드의 눈빛은 몇년이 지나도 잊지 못한다 ㅠㅠ ♥♥	1
9765286	긴장감이 내가 더떨린다	1
5827316	수작인지는 모르겠으나, 영상미/분위기/흐름이 좋았다.	1
6259197	눈물이 글썽 글썽 하게 만드네여....좋은 영화네여...	1
10264702	잘봤습니다.. 관객과의대화도 좋았어요	1
2974478	밝고 경쾌한 모험담을 그려낸 돈키호테_!! 재미있어요~	1
6298781	친구 권유로 봤는데 음악도 좋았습니다.눈물이 나면서도 웃으면서 나올수있는영화.	1
8789066	영화 너무 러블리해요. 평점이 지나치게 낮은것 같아요. 다시보고싶어서 찾아왔거든요ㅎ	1
8338747	저들은 혁명가이기 보다 테러리스트인 것 같다.	1
5864131	북한말이 어색하지만 재밌어용~	1
2832705	더렵혀진 얼굴의 천사가 죽음으로 구원 받다.	1
8354889	브라질도 좌빨들이 문제구나. ㅉㅉ	1
4174984	헐 평점뭐징..우연히 티비돌리다 그냥 봤는데.. 난 재밌게봤는뎅....;;; ㅡㅡ	1
9230004	지금 봐도 어색하지 않고 재미있네요 메시지도 강렬하고	1
9904089	제니퍼 로렌스는 매력있는 여배우!	1
5935839	끔찍한 사건은 그렇게 덮여졌다. 그리고 1차대전이 발발했다.	1
9365144	그냥 막 울컥햇다.근래들어 가장 감명 깊게 본 영화	1
7027502	보고나서 또 보고 싶어지는 영화가 있다. 네번정도 더 봐야 할듯.. 재미있다.	1
5968672	성룡 민폐쩌내 ㅋㅋ 글구 서양사람들이 중국말은 왜캐 잘해 ㅋㅋ	1
9964335	굳!1234567자	1
9662204	배우 활용이 아깝네요 ㅠ	1
3036363	인상적인 배우들, 아름다운 배경, 그리고 짠한 감동의 스토리!	1
2169538	기대안하고봤는데!재미있어요	1
6417478	윤진서와 고준희 정말 이쁘고 동안이다.	1
8774236	와 진짜 결말에서 소름쫙돋음ㄷㄷ 기괴한분위기까지... 요즘공포물보다훨씬낫네요	1
9004332	cg빼곤 다 완벽하다 역시 연걸	1
4478112	항상 진짜를 원했는데.. 진짜가 뭘까 진짜의사 진짜선생 무엇이 진짜를 만드는가	1
7489791	한국 느와르의 최고의 걸작 안성기의 연기력 최고 수준의 영화 이영화는 그가치를 재평가 하여야 한다	1
8863480	어른이 된 지금 봐도 참 감동적이다.	1
9404730	정말 훌륭한 작품입니다....아픈 시절... 치열하게 살아왔지만 결국 과거 그 순수했던 시절로 돌아가서 인생을 다시 쓰고픈....40대 후반이라면 누구나 고민하고 공감이 되는 그런 영화입니다.이창동 감독께 찬사를 보냅니다.	1
3795966	이 시리즈 보면서 까마귀가 무섭다고 느끼게 됐다.	1
5096394	괜찮았다... 원래 모든영화를 보든 다 재밌어하는 타입이라 .ㅋㅋ	1
7813306	굿	1
6545998	기대하지않고 봤다가 건진 대박영화!!!스토리 탄탄하고 몰입도 끝내주고!!!너무 푹 빠저서 봤습니다. 강추!!아... 머리나쁜분은 애석하게.. 권하지 않습니다.어려울거 아무것도 없는데... 이해를 못하시더이다 ㅡㅡㅋ	1
6341498	정말 감동적이다..ㅠㅠ 최고다 강추	1
6142464	정화찡	1
6670987	여운이 길게 남는 영화.	1
1751356	good!	1
5812630	진짜 딱 내 스타일의 드라마 최고 ㅋㅋ	1
189991	10년도 훨씬 전에 본 영화. 아직도 내가슴에 추억으로 남아있는...ㅎㅎ	1
10242937	이 영화는 화성연쇄사건을 재연한 영화인데 그 떄 경찰들이 좀 더 적극적으로 수사했으면 좋았을텐데 그리고 연쇄살인범한테 무고한 목숨을 잃은 사람들 삼가 고인의 명복을 빕니다	1
10166564	내일 제주에 가는데 문득 생각나는 영화. 좋았는데 누가 평점테러를 해놓아서 속상하다.	1
7309056	짱짱	1
8728412	너무 재밌게 잘 봤습니다	1
10112399	글쎄.. 뻔한 스토리지만 나름 재밌게 봤고 엔딩은 좀 슬펐건만... 평점이 이따구야	1
1232270	진짜재미없어!별점하나!	1
6530745	9점9점9점9점	1
1637630	추억의 SF외화...도노반,카일,줄리엣,다이아나...빨간색 V자 라카칠	1
7993640	재밌고 스릴있다!	1
7415600	홍상수 감독영화 처음 봤는데 상당히 인상깊다. 연출이며, 대사며 너무 정감간다.	1
9818387	그냥 작은 추억에 10점.	1
6276328	어둡고 묵직한 분위기에 취하는 영화 ㅋ	1
10095136	감성적인.... 몇번을 봐도 정말 최고의 감성적인 영화...!!	1
4481681	추억의 영화...	1
869564	어렵게봤는데~감동이예요~영화관이 없는게 아쉬어용~	1
4519026	완전 초대박	1
6118793	보고 또 봐도 좋다. 이런 잔잔함	1
8026556	1998년 개봉, 지금은 2013년그때 시선으로 이런 명작을 만들어내다니..정말 놀라울따름이다.우연찮게 보게됐는데 정말 재밌네요!	1
9637988	그들의 아픔을 조금이나마 더 이해하게 해준 작품	1
5451319	90년대 흔한 b급 그래픽영화지만 굿	1
9131113	이런 영화를 내가 왜 이제 봤을까... 정말 감동 그 자체인 영화...	1
6510710	삶이 지치고 고단할때 꼭 보라고 추천드리고 싶은 영화에요. 따뜻하게 채플린이 저한테 이야기해주는 것 같은 느낌의 고전적 영화	1
10011393	성인이 되고 순수한 눈물을 흘릴수 있게된 영화	1
6157309	자정 넘어 먹으면 괴물 되고, 물에 닿으면 등에서 새끼나오고... 얼마나 매력적인지	1
6107928	이병헌의 명품연기	1
3107987	정말 재밌고 감동 깊게 보았네요... 역시 유덕화의 영화다운.. 끝에 여운이 짠하네요.	1
8633968	10 10 10 10 10 10 10 10 10	1
9479899	너무 답답했고 슬펐다... 눈물은 안흘렸지만 마음은 한동안 아릴거같다..	1
10020853	역사를 잊은 민족에게 미래란 없다.	1
9728872	내가본 캐리비안시리즈중 가장 재밌었다	1
7805206	막장드라마만 늘어나는 요즘 시대에 이런 웰메이드 드라마는 찾기 힘들것 같다. 주인공 모두가 다 연기도 잘하고 캐스팅.. 그리고 드라마 배경까지 정말 예뻤다... 4부작이라는 게 너무 아쉽다... ㅠㅠ	1
7638229	공유 짱짱맨	1
8360903	어릴때봤던거라 제목도모르고봤는데 다시보고싶어도 제목도몰라 주인공도몰라 못찾았는데 진짜 힘들게찾앗써요ㅠㅠ진심행복함	1
4424806	8점 이하로 준 사람을 이해할 수 없다 다시 한번 봐라 그럼 8이상은 줄수 있을 것이다	1
6193705	단순한 스토리와 함께하는 음악여행...아...감동의 음악들...	1
7876393	전작과는 비교가 안되네. 전작도 이만큼은 신경써서 만들지 그랬나요ㅋ	1
